areaCode,areaName,areaType,date,cumDailyNsoDeathsByDeathDate,hospitalCases,newCasesBySpecimenDate
E07000041,Exeter,ltla,2021-11-05,135,14998,84
E07000041,Exeter,ltla,2021-11-04,135,14914,65
E07000041,Exeter,ltla,2021-11-04,135,,65
E07000041,Exeter,ltla,2021-11-04,135,,65
E07000041,Exeter,ltla,2021-11-04,135,,65
E07000041,Exeter,ltla,2021-11-04,135,14914,65
E07000041,Exeter,ltla,2021-11-04,135,,65
E07000041,Exeter,ltla,2021-11-04,135,,65
E07000041,Exeter,ltla,2021-11-04,135,,65
E07000041,Exeter,ltla,2021-11-04,135,,65
E07000041,Exeter,ltla,2021-11-04,135,,65
E07000041,Exeter,ltla,2021-11-04,135,14914,65
E07000041,Exeter,ltla,2021-11-03,135,,83
E07000041,Exeter,ltla,2021-11-03,135,,83
E07000041,Exeter,ltla,2021-11-03,135,14849,83
E07000041,Exeter,ltla,2021-11-03,135,,83
E07000041,Exeter,ltla,2021-11-03,135,,83
E07000041,Exeter,ltla,2021-11-03,135,,83
E07000041,Exeter,ltla,2021-11-03,135,,83
E07000041,Exeter,ltla,2021-11-03,135,,83
E07000041,Exeter,ltla,2021-11-03,135,,83
E07000041,Exeter,ltla,2021-11-03,135,14849,83
E07000041,Exeter,ltla,2021-11-03,135,14849,83
E07000041,Exeter,ltla,2021-11-02,135,14766,57
E07000041,Exeter,ltla,2021-11-02,135,,57
E07000041,Exeter,ltla,2021-11-02,135,,57
E07000041,Exeter,ltla,2021-11-02,135,,57
E07000041,Exeter,ltla,2021-11-02,135,,57
E07000041,Exeter,ltla,2021-11-02,135,,57
E07000041,Exeter,ltla,2021-11-02,135,,57
E07000041,Exeter,ltla,2021-11-02,135,,57
E07000041,Exeter,ltla,2021-11-02,135,14766,57
E07000041,Exeter,ltla,2021-11-02,135,,57
E07000041,Exeter,ltla,2021-11-02,135,14766,57
E07000041,Exeter,ltla,2021-11-01,134,,67
E07000041,Exeter,ltla,2021-11-01,134,,67
E07000041,Exeter,ltla,2021-11-01,134,,67
E07000041,Exeter,ltla,2021-11-01,134,,67
E07000041,Exeter,ltla,2021-11-01,134,,67
E07000041,Exeter,ltla,2021-11-01,134,,67
E07000041,Exeter,ltla,2021-11-01,134,,67
E07000041,Exeter,ltla,2021-11-01,134,14709,67
E07000041,Exeter,ltla,2021-11-01,134,14709,67
E07000041,Exeter,ltla,2021-11-01,134,,67
E07000041,Exeter,ltla,2021-11-01,134,14709,67
E07000041,Exeter,ltla,2021-10-31,134,,85
E07000041,Exeter,ltla,2021-10-31,134,,85
E07000041,Exeter,ltla,2021-10-31,134,,85
E07000041,Exeter,ltla,2021-10-31,134,,85
E07000041,Exeter,ltla,2021-10-31,134,,85
E07000041,Exeter,ltla,2021-10-31,134,14642,85
E07000041,Exeter,ltla,2021-10-31,134,14642,85
E07000041,Exeter,ltla,2021-10-31,134,,85
E07000041,Exeter,ltla,2021-10-31,134,,85
E07000041,Exeter,ltla,2021-10-31,134,,85
E07000041,Exeter,ltla,2021-10-31,134,14642,85
E07000041,Exeter,ltla,2021-10-30,134,,97
E07000041,Exeter,ltla,2021-10-30,134,,97
E07000041,Exeter,ltla,2021-10-30,134,,97
E07000041,Exeter,ltla,2021-10-30,134,14557,97
E07000041,Exeter,ltla,2021-10-30,134,,97
E07000041,Exeter,ltla,2021-10-30,134,14557,97
E07000041,Exeter,ltla,2021-10-30,134,,97
E07000041,Exeter,ltla,2021-10-30,134,,97
E07000041,Exeter,ltla,2021-10-30,134,,97
E07000041,Exeter,ltla,2021-10-30,134,,97
E07000041,Exeter,ltla,2021-10-30,134,14557,97
E07000041,Exeter,ltla,2021-10-29,133,,75
E07000041,Exeter,ltla,2021-10-29,133,14460,75
E07000041,Exeter,ltla,2021-10-29,133,,75
E07000041,Exeter,ltla,2021-10-29,133,,75
E07000041,Exeter,ltla,2021-10-29,133,14460,75
E07000041,Exeter,ltla,2021-10-29,133,,75
E07000041,Exeter,ltla,2021-10-29,133,,75
E07000041,Exeter,ltla,2021-10-29,133,,75
E07000041,Exeter,ltla,2021-10-29,133,,75
E07000041,Exeter,ltla,2021-10-29,133,,75
E07000041,Exeter,ltla,2021-10-29,133,14460,75
E07000041,Exeter,ltla,2021-10-28,132,,91
E07000041,Exeter,ltla,2021-10-28,132,,91
E07000041,Exeter,ltla,2021-10-28,132,,91
E07000041,Exeter,ltla,2021-10-28,132,14385,91
E07000041,Exeter,ltla,2021-10-28,132,,91
E07000041,Exeter,ltla,2021-10-28,132,,91
E07000041,Exeter,ltla,2021-10-28,132,,91
E92000001,England,nation,2021-10-28,,7019,
E07000041,Exeter,ltla,2021-10-28,132,,91
E07000041,Exeter,ltla,2021-10-28,132,,91
E07000041,Exeter,ltla,2021-10-28,132,14385,91
E07000041,Exeter,ltla,2021-10-28,132,14385,91
E07000041,Exeter,ltla,2021-10-27,131,,75
E07000041,Exeter,ltla,2021-10-27,131,14294,75
E07000041,Exeter,ltla,2021-10-27,131,,75
E07000041,Exeter,ltla,2021-10-27,131,,75
E07000041,Exeter,ltla,2021-10-27,131,,75
E07000041,Exeter,ltla,2021-10-27,131,,75
E07000041,Exeter,ltla,2021-10-27,131,,75
E07000041,Exeter,ltla,2021-10-27,131,,75
E92000001,England,nation,2021-10-27,,6951,8786
E07000041,Exeter,ltla,2021-10-27,131,14294,75
E07000041,Exeter,ltla,2021-10-27,131,,75
E07000041,Exeter,ltla,2021-10-27,131,14294,75
E07000041,Exeter,ltla,2021-10-26,131,,73
E07000041,Exeter,ltla,2021-10-26,131,,73
E07000041,Exeter,ltla,2021-10-26,131,,73
E07000041,Exeter,ltla,2021-10-26,131,,73
E07000041,Exeter,ltla,2021-10-26,131,,73
E07000041,Exeter,ltla,2021-10-26,131,,73
E07000041,Exeter,ltla,2021-10-26,131,,73
E07000041,Exeter,ltla,2021-10-26,131,,73
E07000041,Exeter,ltla,2021-10-26,131,14219,73
E92000001,England,nation,2021-10-26,,6883,30405
E07000041,Exeter,ltla,2021-10-26,131,14219,73
E07000041,Exeter,ltla,2021-10-26,131,14219,73
E07000041,Exeter,ltla,2021-10-25,131,,53
E07000041,Exeter,ltla,2021-10-25,131,,53
E07000041,Exeter,ltla,2021-10-25,131,,53
E07000041,Exeter,ltla,2021-10-25,131,,53
E07000041,Exeter,ltla,2021-10-25,131,,53
E07000041,Exeter,ltla,2021-10-25,131,,53
E92000001,England,nation,2021-10-25,,6801,37505
E07000041,Exeter,ltla,2021-10-25,131,14146,53
E07000041,Exeter,ltla,2021-10-25,131,14146,53
E07000041,Exeter,ltla,2021-10-25,131,,53
E07000041,Exeter,ltla,2021-10-25,131,,53
E07000041,Exeter,ltla,2021-10-25,131,14146,53
E07000041,Exeter,ltla,2021-10-24,131,,91
E07000041,Exeter,ltla,2021-10-24,131,,91
E07000041,Exeter,ltla,2021-10-24,131,,91
E07000041,Exeter,ltla,2021-10-24,131,,91
E07000041,Exeter,ltla,2021-10-24,131,,91
E07000041,Exeter,ltla,2021-10-24,131,14093,91
E07000041,Exeter,ltla,2021-10-24,131,14093,91
E07000041,Exeter,ltla,2021-10-24,131,,91
E07000041,Exeter,ltla,2021-10-24,131,,91
E92000001,England,nation,2021-10-24,,6515,29117
E07000041,Exeter,ltla,2021-10-24,131,,91
E07000041,Exeter,ltla,2021-10-24,131,14093,91
E07000041,Exeter,ltla,2021-10-23,131,,97
E07000041,Exeter,ltla,2021-10-23,131,,97
E07000041,Exeter,ltla,2021-10-23,131,,97
E07000041,Exeter,ltla,2021-10-23,131,14002,97
E07000041,Exeter,ltla,2021-10-23,131,,97
E07000041,Exeter,ltla,2021-10-23,131,14002,97
E07000041,Exeter,ltla,2021-10-23,131,,97
E07000041,Exeter,ltla,2021-10-23,131,,97
E07000041,Exeter,ltla,2021-10-23,131,,97
E92000001,England,nation,2021-10-23,,6386,28873
E07000041,Exeter,ltla,2021-10-23,131,,97
E07000041,Exeter,ltla,2021-10-23,131,14002,97
E07000041,Exeter,ltla,2021-10-22,131,,79
E07000041,Exeter,ltla,2021-10-22,131,13905,79
E07000041,Exeter,ltla,2021-10-22,131,,79
E07000041,Exeter,ltla,2021-10-22,131,,79
E07000041,Exeter,ltla,2021-10-22,131,13905,79
E07000041,Exeter,ltla,2021-10-22,131,,79
E07000041,Exeter,ltla,2021-10-22,131,,79
E07000041,Exeter,ltla,2021-10-22,131,,79
E07000041,Exeter,ltla,2021-10-22,131,,79
E92000001,England,nation,2021-10-22,,6405,33686
E07000041,Exeter,ltla,2021-10-22,131,,79
E07000041,Exeter,ltla,2021-10-22,131,13905,79
E07000041,Exeter,ltla,2021-10-21,131,,72
E07000041,Exeter,ltla,2021-10-21,131,,72
E07000041,Exeter,ltla,2021-10-21,131,,72
E07000041,Exeter,ltla,2021-10-21,131,13826,72
E07000041,Exeter,ltla,2021-10-21,131,,72
E07000041,Exeter,ltla,2021-10-21,131,,72
E07000041,Exeter,ltla,2021-10-21,131,,72
E92000001,England,nation,2021-10-21,,6366,37685
E07000041,Exeter,ltla,2021-10-21,131,,72
E07000041,Exeter,ltla,2021-10-21,131,,72
E07000041,Exeter,ltla,2021-10-21,131,13826,72
E07000041,Exeter,ltla,2021-10-21,131,13826,72
E07000041,Exeter,ltla,2021-10-20,131,,83
E07000041,Exeter,ltla,2021-10-20,131,,83
E07000041,Exeter,ltla,2021-10-20,131,13754,83
E07000041,Exeter,ltla,2021-10-20,131,,83
E07000041,Exeter,ltla,2021-10-20,131,,83
E07000041,Exeter,ltla,2021-10-20,131,,83
E07000041,Exeter,ltla,2021-10-20,131,,83
E92000001,England,nation,2021-10-20,,6299,43028
E07000041,Exeter,ltla,2021-10-20,131,13754,83
E07000041,Exeter,ltla,2021-10-20,131,,83
E07000041,Exeter,ltla,2021-10-20,131,,83
E07000041,Exeter,ltla,2021-10-20,131,13754,83
E07000041,Exeter,ltla,2021-10-19,131,,80
E07000041,Exeter,ltla,2021-10-19,131,13671,80
E07000041,Exeter,ltla,2021-10-19,131,,80
E07000041,Exeter,ltla,2021-10-19,131,,80
E07000041,Exeter,ltla,2021-10-19,131,,80
E07000041,Exeter,ltla,2021-10-19,131,,80
E07000041,Exeter,ltla,2021-10-19,131,13671,80
E07000041,Exeter,ltla,2021-10-19,131,,80
E07000041,Exeter,ltla,2021-10-19,131,,80
E92000001,England,nation,2021-10-19,,6099,43586
E07000041,Exeter,ltla,2021-10-19,131,,80
E07000041,Exeter,ltla,2021-10-19,131,13671,80
E07000041,Exeter,ltla,2021-10-18,131,13591,80
E07000041,Exeter,ltla,2021-10-18,131,,80
E07000041,Exeter,ltla,2021-10-18,131,,80
E07000041,Exeter,ltla,2021-10-18,131,,80
E07000041,Exeter,ltla,2021-10-18,131,13591,80
E92000001,England,nation,2021-10-18,,5938,48150
E07000041,Exeter,ltla,2021-10-18,131,,80
E07000041,Exeter,ltla,2021-10-18,131,,80
E07000041,Exeter,ltla,2021-10-18,131,,80
E07000041,Exeter,ltla,2021-10-18,131,,80
E07000041,Exeter,ltla,2021-10-18,131,,80
E07000041,Exeter,ltla,2021-10-18,131,13591,80
E07000041,Exeter,ltla,2021-10-17,131,,62
E07000041,Exeter,ltla,2021-10-17,131,,62
E07000041,Exeter,ltla,2021-10-17,131,13511,62
E07000041,Exeter,ltla,2021-10-17,131,,62
E07000041,Exeter,ltla,2021-10-17,131,,62
E07000041,Exeter,ltla,2021-10-17,131,,62
E07000041,Exeter,ltla,2021-10-17,131,,62
E07000041,Exeter,ltla,2021-10-17,131,,62
E07000041,Exeter,ltla,2021-10-17,131,,62
E92000001,England,nation,2021-10-17,,5623,36741
E07000041,Exeter,ltla,2021-10-17,131,13511,62
E07000041,Exeter,ltla,2021-10-17,131,13511,62
E07000041,Exeter,ltla,2021-10-16,131,13449,71
E07000041,Exeter,ltla,2021-10-16,131,,71
E07000041,Exeter,ltla,2021-10-16,131,,71
E07000041,Exeter,ltla,2021-10-16,131,,71
E07000041,Exeter,ltla,2021-10-16,131,,71
E07000041,Exeter,ltla,2021-10-16,131,,71
E92000001,England,nation,2021-10-16,,5385,30997
E07000041,Exeter,ltla,2021-10-16,131,,71
E07000041,Exeter,ltla,2021-10-16,131,,71
E07000041,Exeter,ltla,2021-10-16,131,13449,71
E07000041,Exeter,ltla,2021-10-16,131,,71
E07000041,Exeter,ltla,2021-10-16,131,13449,71
E07000041,Exeter,ltla,2021-10-15,131,,45
E07000041,Exeter,ltla,2021-10-15,131,,45
E07000041,Exeter,ltla,2021-10-15,131,,45
E07000041,Exeter,ltla,2021-10-15,131,,45
E07000041,Exeter,ltla,2021-10-15,131,,45
E07000041,Exeter,ltla,2021-10-15,131,,45
E92000001,England,nation,2021-10-15,141544,5363,35851
E07000041,Exeter,ltla,2021-10-15,131,,45
E07000041,Exeter,ltla,2021-10-15,131,13378,45
E07000041,Exeter,ltla,2021-10-15,131,13378,45
E07000041,Exeter,ltla,2021-10-15,131,,45
E07000041,Exeter,ltla,2021-10-15,131,13378,45
E07000041,Exeter,ltla,2021-10-14,131,,59
E07000041,Exeter,ltla,2021-10-14,131,,59
E07000041,Exeter,ltla,2021-10-14,131,,59
E07000041,Exeter,ltla,2021-10-14,131,,59
E92000001,England,nation,2021-10-14,141494,5289,38415
E07000041,Exeter,ltla,2021-10-14,131,,59
E07000041,Exeter,ltla,2021-10-14,131,13333,59
E07000041,Exeter,ltla,2021-10-14,131,13333,59
E07000041,Exeter,ltla,2021-10-14,131,,59
E07000041,Exeter,ltla,2021-10-14,131,,59
E07000041,Exeter,ltla,2021-10-14,131,,59
E07000041,Exeter,ltla,2021-10-14,131,13333,59
E07000041,Exeter,ltla,2021-10-13,131,,56
E07000041,Exeter,ltla,2021-10-13,131,,56
E07000041,Exeter,ltla,2021-10-13,131,,56
E07000041,Exeter,ltla,2021-10-13,131,,56
E07000041,Exeter,ltla,2021-10-13,131,13274,56
E07000041,Exeter,ltla,2021-10-13,131,,56
E07000041,Exeter,ltla,2021-10-13,131,13274,56
E92000001,England,nation,2021-10-13,141416,5246,39718
E07000041,Exeter,ltla,2021-10-13,131,,56
E07000041,Exeter,ltla,2021-10-13,131,,56
E07000041,Exeter,ltla,2021-10-13,131,,56
E07000041,Exeter,ltla,2021-10-13,131,13274,56
E07000041,Exeter,ltla,2021-10-12,131,,82
E07000041,Exeter,ltla,2021-10-12,131,,82
E07000041,Exeter,ltla,2021-10-12,131,13218,82
E07000041,Exeter,ltla,2021-10-12,131,,82
E92000001,England,nation,2021-10-12,141343,5213,40024
E07000041,Exeter,ltla,2021-10-12,131,13218,82
E07000041,Exeter,ltla,2021-10-12,131,,82
E07000041,Exeter,ltla,2021-10-12,131,,82
E07000041,Exeter,ltla,2021-10-12,131,,82
E07000041,Exeter,ltla,2021-10-12,131,,82
E07000041,Exeter,ltla,2021-10-12,131,,82
E07000041,Exeter,ltla,2021-10-12,131,13218,82
E07000041,Exeter,ltla,2021-10-11,131,13136,52
E07000041,Exeter,ltla,2021-10-11,131,,52
E07000041,Exeter,ltla,2021-10-11,131,,52
E07000041,Exeter,ltla,2021-10-11,131,,52
E07000041,Exeter,ltla,2021-10-11,131,13136,52
E07000041,Exeter,ltla,2021-10-11,131,,52
E07000041,Exeter,ltla,2021-10-11,131,,52
E92000001,England,nation,2021-10-11,141263,5206,42229
E07000041,Exeter,ltla,2021-10-11,131,,52
E07000041,Exeter,ltla,2021-10-11,131,,52
E07000041,Exeter,ltla,2021-10-11,131,,52
E07000041,Exeter,ltla,2021-10-11,131,13136,52
E07000041,Exeter,ltla,2021-10-10,131,,63
E07000041,Exeter,ltla,2021-10-10,131,,63
E07000041,Exeter,ltla,2021-10-10,131,,63
E07000041,Exeter,ltla,2021-10-10,131,13084,63
E92000001,England,nation,2021-10-10,141180,5077,30888
E07000041,Exeter,ltla,2021-10-10,131,,63
E07000041,Exeter,ltla,2021-10-10,131,,63
E07000041,Exeter,ltla,2021-10-10,131,,63
E07000041,Exeter,ltla,2021-10-10,131,,63
E07000041,Exeter,ltla,2021-10-10,131,13084,63
E07000041,Exeter,ltla,2021-10-10,131,,63
E07000041,Exeter,ltla,2021-10-10,131,13084,63
E07000041,Exeter,ltla,2021-10-09,131,,65
E07000041,Exeter,ltla,2021-10-09,131,,65
E07000041,Exeter,ltla,2021-10-09,131,13021,65
E07000041,Exeter,ltla,2021-10-09,131,,65
E07000041,Exeter,ltla,2021-10-09,131,,65
E07000041,Exeter,ltla,2021-10-09,131,,65
E92000001,England,nation,2021-10-09,141109,4921,26560
E07000041,Exeter,ltla,2021-10-09,131,13021,65
E07000041,Exeter,ltla,2021-10-09,131,,65
E07000041,Exeter,ltla,2021-10-09,131,,65
E07000041,Exeter,ltla,2021-10-09,131,,65
E07000041,Exeter,ltla,2021-10-09,131,13021,65
E07000041,Exeter,ltla,2021-10-08,131,,64
E07000041,Exeter,ltla,2021-10-08,131,12956,64
E07000041,Exeter,ltla,2021-10-08,131,,64
E07000041,Exeter,ltla,2021-10-08,131,,64
E07000041,Exeter,ltla,2021-10-08,131,,64
E07000041,Exeter,ltla,2021-10-08,131,12956,64
E92000001,England,nation,2021-10-08,141025,4975,29234
E07000041,Exeter,ltla,2021-10-08,131,,64
E07000041,Exeter,ltla,2021-10-08,131,,64
E07000041,Exeter,ltla,2021-10-08,131,,64
E07000041,Exeter,ltla,2021-10-08,131,,64
E07000041,Exeter,ltla,2021-10-08,131,12956,64
E07000041,Exeter,ltla,2021-10-07,131,12892,61
E07000041,Exeter,ltla,2021-10-07,131,,61
E07000041,Exeter,ltla,2021-10-07,131,,61
E07000041,Exeter,ltla,2021-10-07,131,12892,61
E07000041,Exeter,ltla,2021-10-07,131,,61
E92000001,England,nation,2021-10-07,140938,4962,31538
E07000041,Exeter,ltla,2021-10-07,131,,61
E07000041,Exeter,ltla,2021-10-07,131,,61
E07000041,Exeter,ltla,2021-10-07,131,,61
E07000041,Exeter,ltla,2021-10-07,131,,61
E07000041,Exeter,ltla,2021-10-07,131,,61
E07000041,Exeter,ltla,2021-10-07,131,12892,61
E07000041,Exeter,ltla,2021-10-06,129,,64
E07000041,Exeter,ltla,2021-10-06,129,12831,64
E92000001,England,nation,2021-10-06,140846,5009,31879
E07000041,Exeter,ltla,2021-10-06,129,,64
E07000041,Exeter,ltla,2021-10-06,129,,64
E07000041,Exeter,ltla,2021-10-06,129,,64
E07000041,Exeter,ltla,2021-10-06,129,,64
E07000041,Exeter,ltla,2021-10-06,129,,64
E07000041,Exeter,ltla,2021-10-06,129,,64
E07000041,Exeter,ltla,2021-10-06,129,,64
E07000041,Exeter,ltla,2021-10-06,129,12831,64
E07000041,Exeter,ltla,2021-10-06,129,12831,64
E07000041,Exeter,ltla,2021-10-05,128,,73
E07000041,Exeter,ltla,2021-10-05,128,,73
E07000041,Exeter,ltla,2021-10-05,128,,73
E07000041,Exeter,ltla,2021-10-05,128,,73
E07000041,Exeter,ltla,2021-10-05,128,,73
E07000041,Exeter,ltla,2021-10-05,128,,73
E92000001,England,nation,2021-10-05,140773,5006,31566
E07000041,Exeter,ltla,2021-10-05,128,,73
E07000041,Exeter,ltla,2021-10-05,128,,73
E07000041,Exeter,ltla,2021-10-05,128,12767,73
E07000041,Exeter,ltla,2021-10-05,128,12767,73
E07000041,Exeter,ltla,2021-10-05,128,12767,73
E07000041,Exeter,ltla,2021-10-04,128,,56
E07000041,Exeter,ltla,2021-10-04,128,,56
E07000041,Exeter,ltla,2021-10-04,128,,56
E92000001,England,nation,2021-10-04,140688,4909,35751
E07000041,Exeter,ltla,2021-10-04,128,,56
E07000041,Exeter,ltla,2021-10-04,128,,56
E07000041,Exeter,ltla,2021-10-04,128,,56
E07000041,Exeter,ltla,2021-10-04,128,12694,56
E07000041,Exeter,ltla,2021-10-04,128,12694,56
E07000041,Exeter,ltla,2021-10-04,128,,56
E07000041,Exeter,ltla,2021-10-04,128,,56
E07000041,Exeter,ltla,2021-10-04,128,12694,56
E07000041,Exeter,ltla,2021-10-03,128,,38
E07000041,Exeter,ltla,2021-10-03,128,,38
E92000001,England,nation,2021-10-03,140611,4778,26594
E07000041,Exeter,ltla,2021-10-03,128,,38
E07000041,Exeter,ltla,2021-10-03,128,,38
E07000041,Exeter,ltla,2021-10-03,128,12638,38
E07000041,Exeter,ltla,2021-10-03,128,,38
E07000041,Exeter,ltla,2021-10-03,128,12638,38
E07000041,Exeter,ltla,2021-10-03,128,,38
E07000041,Exeter,ltla,2021-10-03,128,,38
E07000041,Exeter,ltla,2021-10-03,128,,38
E07000041,Exeter,ltla,2021-10-03,128,12638,38
E07000041,Exeter,ltla,2021-10-02,128,,56
E07000041,Exeter,ltla,2021-10-02,128,,56
E07000041,Exeter,ltla,2021-10-02,128,,56
E07000041,Exeter,ltla,2021-10-02,128,12600,56
E92000001,England,nation,2021-10-02,140539,4652,21420
E07000041,Exeter,ltla,2021-10-02,128,,56
E07000041,Exeter,ltla,2021-10-02,128,12600,56
E07000041,Exeter,ltla,2021-10-02,128,,56
E07000041,Exeter,ltla,2021-10-02,128,,56
E07000041,Exeter,ltla,2021-10-02,128,,56
E07000041,Exeter,ltla,2021-10-02,128,,56
E07000041,Exeter,ltla,2021-10-02,128,12600,56
E07000041,Exeter,ltla,2021-10-01,128,,69
E07000041,Exeter,ltla,2021-10-01,128,12544,69
E07000041,Exeter,ltla,2021-10-01,128,,69
E92000001,England,nation,2021-10-01,140469,4799,23640
E07000041,Exeter,ltla,2021-10-01,128,,69
E07000041,Exeter,ltla,2021-10-01,128,12544,69
E07000041,Exeter,ltla,2021-10-01,128,,69
E07000041,Exeter,ltla,2021-10-01,128,,69
E07000041,Exeter,ltla,2021-10-01,128,,69
E07000041,Exeter,ltla,2021-10-01,128,,69
E07000041,Exeter,ltla,2021-10-01,128,,69
E07000041,Exeter,ltla,2021-10-01,128,12544,69
E07000041,Exeter,ltla,2021-09-30,128,,43
E92000001,England,nation,2021-09-30,140372,4916,26243
E07000041,Exeter,ltla,2021-09-30,128,,43
E07000041,Exeter,ltla,2021-09-30,128,,43
E07000041,Exeter,ltla,2021-09-30,128,12475,43
E07000041,Exeter,ltla,2021-09-30,128,,43
E07000041,Exeter,ltla,2021-09-30,128,,43
E07000041,Exeter,ltla,2021-09-30,128,,43
E07000041,Exeter,ltla,2021-09-30,128,,43
E07000041,Exeter,ltla,2021-09-30,128,,43
E07000041,Exeter,ltla,2021-09-30,128,12475,43
E07000041,Exeter,ltla,2021-09-30,128,12475,43
E07000041,Exeter,ltla,2021-09-29,128,,80
E07000041,Exeter,ltla,2021-09-29,128,,80
E07000041,Exeter,ltla,2021-09-29,128,,80
E07000041,Exeter,ltla,2021-09-29,128,12432,80
E07000041,Exeter,ltla,2021-09-29,128,,80
E92000001,England,nation,2021-09-29,140281,5017,28138
E07000041,Exeter,ltla,2021-09-29,128,,80
E07000041,Exeter,ltla,2021-09-29,128,,80
E07000041,Exeter,ltla,2021-09-29,128,12432,80
E07000041,Exeter,ltla,2021-09-29,128,,80
E07000041,Exeter,ltla,2021-09-29,128,,80
E07000041,Exeter,ltla,2021-09-29,128,12432,80
E07000041,Exeter,ltla,2021-09-28,128,,58
E07000041,Exeter,ltla,2021-09-28,128,,58
E07000041,Exeter,ltla,2021-09-28,128,12352,58
E92000001,England,nation,2021-09-28,140194,5126,29016
E07000041,Exeter,ltla,2021-09-28,128,,58
E07000041,Exeter,ltla,2021-09-28,128,,58
E07000041,Exeter,ltla,2021-09-28,128,12352,58
E07000041,Exeter,ltla,2021-09-28,128,,58
E07000041,Exeter,ltla,2021-09-28,128,,58
E07000041,Exeter,ltla,2021-09-28,128,,58
E07000041,Exeter,ltla,2021-09-28,128,,58
E07000041,Exeter,ltla,2021-09-28,128,12352,58
E07000041,Exeter,ltla,2021-09-27,127,,59
E07000041,Exeter,ltla,2021-09-27,127,12294,59
E07000041,Exeter,ltla,2021-09-27,127,,59
E07000041,Exeter,ltla,2021-09-27,127,,59
E07000041,Exeter,ltla,2021-09-27,127,12294,59
E92000001,England,nation,2021-09-27,140115,5121,33896
E07000041,Exeter,ltla,2021-09-27,127,,59
E07000041,Exeter,ltla,2021-09-27,127,,59
E07000041,Exeter,ltla,2021-09-27,127,,59
E07000041,Exeter,ltla,2021-09-27,127,,59
E07000041,Exeter,ltla,2021-09-27,127,,59
E07000041,Exeter,ltla,2021-09-27,127,12294,59
E07000041,Exeter,ltla,2021-09-26,127,12235,40
E92000001,England,nation,2021-09-26,140037,4949,26265
E07000041,Exeter,ltla,2021-09-26,127,12235,40
E07000041,Exeter,ltla,2021-09-26,127,,40
E07000041,Exeter,ltla,2021-09-26,127,,40
E07000041,Exeter,ltla,2021-09-26,127,,40
E07000041,Exeter,ltla,2021-09-26,127,,40
E07000041,Exeter,ltla,2021-09-26,127,,40
E07000041,Exeter,ltla,2021-09-26,127,,40
E07000041,Exeter,ltla,2021-09-26,127,,40
E07000041,Exeter,ltla,2021-09-26,127,,40
E07000041,Exeter,ltla,2021-09-26,127,12235,40
E07000041,Exeter,ltla,2021-09-25,126,12195,34
E07000041,Exeter,ltla,2021-09-25,126,,34
E07000041,Exeter,ltla,2021-09-25,126,,34
E07000041,Exeter,ltla,2021-09-25,126,,34
E92000001,England,nation,2021-09-25,139963,5100,22655
E07000041,Exeter,ltla,2021-09-25,126,,34
E07000041,Exeter,ltla,2021-09-25,126,,34
E07000041,Exeter,ltla,2021-09-25,126,,34
E07000041,Exeter,ltla,2021-09-25,126,,34
E07000041,Exeter,ltla,2021-09-25,126,,34
E07000041,Exeter,ltla,2021-09-25,126,12195,34
E07000041,Exeter,ltla,2021-09-25,126,12195,34
E92000001,England,nation,2021-09-24,139875,5036,25213
E07000041,Exeter,ltla,2021-09-24,126,,60
E07000041,Exeter,ltla,2021-09-24,126,,60
E07000041,Exeter,ltla,2021-09-24,126,,60
E07000041,Exeter,ltla,2021-09-24,126,,60
E07000041,Exeter,ltla,2021-09-24,126,,60
E07000041,Exeter,ltla,2021-09-24,126,,60
E07000041,Exeter,ltla,2021-09-24,126,,60
E07000041,Exeter,ltla,2021-09-24,126,12161,60
